-1,-0.142987562160354,5.65993907841166,
-0.396126505150152,0.874329360455054,-1,
0.505603510808066,-0.488258760138916,-1,
0.472961700275642,-0.438934303284836,-1,
0.358715363412157,-0.266298704295554,-1,
-1,1.78683181225554,-1,
0.505603510808066,-0.488258760138916,-1,
0.542325547657043,-0.543748774099757,-1,
-0.959287808055586,0.704089209701512,2.52431111673955,
-0.4300293127782,0.470315238695528,0.571078449630882,
0.309752647613521,-0.192312019014434,-1,
0.534165095023937,-0.531417659886236,-1,
0.172511127999131,-0.876961067891588,2.07846452968213,
0.266149169471284,-0.323285873403732,-0.320614724483943,
0.775051568776463,-0.920024694129532,-0.915076840560493,
-1,1.78683181225554,-1,
0.464801247642536,-0.426603189071316,-1,
0.164368689610249,0.002767296683561,-0.915076840560493,
-0.385245901639344,-0.0710560625814864,2.2058492688414,
